shortname,fullname,idnumber,category_idnumber,category_path,visible,format,numsections,enablecompletion,showgrades,showreports,groupmode,groupmodeforce,templatecourse,summary,tags
DPS-GSEB-GUJ-STD11-COM-CS-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 11 - COM - Computer Studies - 2028-2029,DPS-GSEB-GUJ-STD11-COM-CS-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD11_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 11 / COM,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Computer Studies course for Standard 11 COM Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD11,COM,CS"
DPS-GSEB-GUJ-STD11-COM-PE-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 11 - COM - Physical Education - 2028-2029,DPS-GSEB-GUJ-STD11-COM-PE-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD11_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 11 / COM,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Physical Education course for Standard 11 COM Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD11,COM,PE"
DPS-GSEB-GUJ-STD11-ARTS-ENG-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 11 - ARTS - English - 2028-2029,DPS-GSEB-GUJ-STD11-ARTS-ENG-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD11_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 11 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"English course for Standard 11 ARTS Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD11,ARTS,ENG"
DPS-GSEB-GUJ-STD11-ARTS-HIST-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 11 - ARTS - History - 2028-2029,DPS-GSEB-GUJ-STD11-ARTS-HIST-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD11_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 11 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"History course for Standard 11 ARTS Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD11,ARTS,HIST"
DPS-GSEB-GUJ-STD11-ARTS-GEO-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 11 - ARTS - Geography - 2028-2029,DPS-GSEB-GUJ-STD11-ARTS-GEO-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD11_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 11 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Geography course for Standard 11 ARTS Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD11,ARTS,GEO"
DPS-GSEB-GUJ-STD11-ARTS-POLSCI-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 11 - ARTS - Political Science - 2028-2029,DPS-GSEB-GUJ-STD11-ARTS-POLSCI-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD11_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 11 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Political Science course for Standard 11 ARTS Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD11,ARTS,POLSCI"
DPS-GSEB-GUJ-STD11-ARTS-PSY-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 11 - ARTS - Psychology - 2028-2029,DPS-GSEB-GUJ-STD11-ARTS-PSY-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD11_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 11 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Psychology course for Standard 11 ARTS Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD11,ARTS,PSY"
DPS-GSEB-GUJ-STD11-ARTS-SOC-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 11 - ARTS - Sociology - 2028-2029,DPS-GSEB-GUJ-STD11-ARTS-SOC-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD11_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 11 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Sociology course for Standard 11 ARTS Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD11,ARTS,SOC"
DPS-GSEB-GUJ-STD11-ARTS-PE-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 11 - ARTS - Physical Education - 2028-2029,DPS-GSEB-GUJ-STD11-ARTS-PE-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD11_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 11 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Physical Education course for Standard 11 ARTS Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD11,ARTS,PE"
DPS-GSEB-GUJ-STD12-SCI-ENG-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - SCI - English - 2028-2029,DPS-GSEB-GUJ-STD12-SCI-ENG-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"English course for Standard 12 SCI Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,SCI,ENG"
DPS-GSEB-GUJ-STD12-SCI-PHY-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - SCI - Physics - 2028-2029,DPS-GSEB-GUJ-STD12-SCI-PHY-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Physics course for Standard 12 SCI Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,SCI,PHY"
DPS-GSEB-GUJ-STD12-SCI-CHEM-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - SCI - Chemistry - 2028-2029,DPS-GSEB-GUJ-STD12-SCI-CHEM-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Chemistry course for Standard 12 SCI Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,SCI,CHEM"
DPS-GSEB-GUJ-STD12-SCI-BIO-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - SCI - Biology - 2028-2029,DPS-GSEB-GUJ-STD12-SCI-BIO-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Biology course for Standard 12 SCI Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,SCI,BIO"
DPS-GSEB-GUJ-STD12-SCI-MATH-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - SCI - Mathematics - 2028-2029,DPS-GSEB-GUJ-STD12-SCI-MATH-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Mathematics course for Standard 12 SCI Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,SCI,MATH"
DPS-GSEB-GUJ-STD12-SCI-CS-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - SCI - Computer Studies - 2028-2029,DPS-GSEB-GUJ-STD12-SCI-CS-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Computer Studies course for Standard 12 SCI Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,SCI,CS"
DPS-GSEB-GUJ-STD12-SCI-PE-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - SCI - Physical Education - 2028-2029,DPS-GSEB-GUJ-STD12-SCI-PE-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / SCI,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Physical Education course for Standard 12 SCI Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,SCI,PE"
DPS-GSEB-GUJ-STD12-COM-ENG-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - COM - English - 2028-2029,DPS-GSEB-GUJ-STD12-COM-ENG-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / COM,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"English course for Standard 12 COM Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,COM,ENG"
DPS-GSEB-GUJ-STD12-COM-ACC-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - COM - Accountancy - 2028-2029,DPS-GSEB-GUJ-STD12-COM-ACC-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / COM,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Accountancy course for Standard 12 COM Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,COM,ACC"
DPS-GSEB-GUJ-STD12-COM-BA-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - COM - Business Studies - 2028-2029,DPS-GSEB-GUJ-STD12-COM-BA-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / COM,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Business Studies course for Standard 12 COM Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,COM,BA"
DPS-GSEB-GUJ-STD12-COM-ECO-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - COM - Economics - 2028-2029,DPS-GSEB-GUJ-STD12-COM-ECO-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / COM,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Economics course for Standard 12 COM Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,COM,ECO"
DPS-GSEB-GUJ-STD12-COM-STAT-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - COM - Statistics - 2028-2029,DPS-GSEB-GUJ-STD12-COM-STAT-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / COM,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Statistics course for Standard 12 COM Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,COM,STAT"
DPS-GSEB-GUJ-STD12-COM-CS-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - COM - Computer Studies - 2028-2029,DPS-GSEB-GUJ-STD12-COM-CS-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / COM,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Computer Studies course for Standard 12 COM Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,COM,CS"
DPS-GSEB-GUJ-STD12-COM-PE-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - COM - Physical Education - 2028-2029,DPS-GSEB-GUJ-STD12-COM-PE-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / COM,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Physical Education course for Standard 12 COM Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,COM,PE"
DPS-GSEB-GUJ-STD12-ARTS-ENG-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - ARTS - English - 2028-2029,DPS-GSEB-GUJ-STD12-ARTS-ENG-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"English course for Standard 12 ARTS Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,ARTS,ENG"
DPS-GSEB-GUJ-STD12-ARTS-HIST-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - ARTS - History - 2028-2029,DPS-GSEB-GUJ-STD12-ARTS-HIST-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"History course for Standard 12 ARTS Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,ARTS,HIST"
DPS-GSEB-GUJ-STD12-ARTS-GEO-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - ARTS - Geography - 2028-2029,DPS-GSEB-GUJ-STD12-ARTS-GEO-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Geography course for Standard 12 ARTS Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,ARTS,GEO"
DPS-GSEB-GUJ-STD12-ARTS-POLSCI-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - ARTS - Political Science - 2028-2029,DPS-GSEB-GUJ-STD12-ARTS-POLSCI-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Political Science course for Standard 12 ARTS Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,ARTS,POLSCI"
DPS-GSEB-GUJ-STD12-ARTS-PSY-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - ARTS - Psychology - 2028-2029,DPS-GSEB-GUJ-STD12-ARTS-PSY-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Psychology course for Standard 12 ARTS Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,ARTS,PSY"
DPS-GSEB-GUJ-STD12-ARTS-SOC-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - ARTS - Sociology - 2028-2029,DPS-GSEB-GUJ-STD12-ARTS-SOC-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Sociology course for Standard 12 ARTS Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,ARTS,SOC"
DPS-GSEB-GUJ-STD12-ARTS-PE-28,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 12 - ARTS - Physical Education - 2028-2029,DPS-GSEB-GUJ-STD12-ARTS-PE-2028,DRONA_TRUST_GSEB_DPS_2028_2029_GUJ_STD12_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / Gujarati Medium / Standard 12 / ARTS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Physical Education course for Standard 12 ARTS Gujarati Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,GUJ,STD12,ARTS,PE"
DPS-GSEB-ENG-STD01-GEN-GUJ-28,Drona Public School - Gujarat Board Education - English Medium - Standard 1 - GEN - Gujarati - 2028-2029,DPS-GSEB-ENG-STD01-GEN-GUJ-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD01_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 1 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Gujarati course for Standard 1 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD01,GEN,GUJ"
DPS-GSEB-ENG-STD01-GEN-HIN-28,Drona Public School - Gujarat Board Education - English Medium - Standard 1 - GEN - Hindi - 2028-2029,DPS-GSEB-ENG-STD01-GEN-HIN-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD01_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 1 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Hindi course for Standard 1 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD01,GEN,HIN"
DPS-GSEB-ENG-STD01-GEN-ENG-28,Drona Public School - Gujarat Board Education - English Medium - Standard 1 - GEN - English - 2028-2029,DPS-GSEB-ENG-STD01-GEN-ENG-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD01_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 1 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"English course for Standard 1 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD01,GEN,ENG"
DPS-GSEB-ENG-STD01-GEN-MATH-28,Drona Public School - Gujarat Board Education - English Medium - Standard 1 - GEN - Mathematics - 2028-2029,DPS-GSEB-ENG-STD01-GEN-MATH-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD01_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 1 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Mathematics course for Standard 1 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD01,GEN,MATH"
DPS-GSEB-ENG-STD01-GEN-EVS-28,Drona Public School - Gujarat Board Education - English Medium - Standard 1 - GEN - Environmental Studies - 2028-2029,DPS-GSEB-ENG-STD01-GEN-EVS-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD01_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 1 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Environmental Studies course for Standard 1 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD01,GEN,EVS"
DPS-GSEB-ENG-STD01-GEN-ART-28,Drona Public School - Gujarat Board Education - English Medium - Standard 1 - GEN - Art Education - 2028-2029,DPS-GSEB-ENG-STD01-GEN-ART-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD01_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 1 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Art Education course for Standard 1 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD01,GEN,ART"
DPS-GSEB-ENG-STD01-GEN-PE-28,Drona Public School - Gujarat Board Education - English Medium - Standard 1 - GEN - Physical Education - 2028-2029,DPS-GSEB-ENG-STD01-GEN-PE-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD01_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 1 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Physical Education course for Standard 1 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD01,GEN,PE"
DPS-GSEB-ENG-STD02-GEN-GUJ-28,Drona Public School - Gujarat Board Education - English Medium - Standard 2 - GEN - Gujarati - 2028-2029,DPS-GSEB-ENG-STD02-GEN-GUJ-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD02_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 2 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Gujarati course for Standard 2 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD02,GEN,GUJ"
DPS-GSEB-ENG-STD02-GEN-HIN-28,Drona Public School - Gujarat Board Education - English Medium - Standard 2 - GEN - Hindi - 2028-2029,DPS-GSEB-ENG-STD02-GEN-HIN-2028,DRONA_TRUST_GSEB_DPS_2028_2029_ENG_STD02_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2028-2029 / English Medium / Standard 2 / GEN,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,"Hindi course for Standard 2 GEN English Medium in 2028-2029. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.","DPS,GSEB,2028-2029,ENG,STD02,GEN,HIN"
