cohort_code,name,idnumber,context_category_code,board_code,school_code,medium_code,grade_code,stream_code,division_code,academic_year,visible,description
GVS-2026-GGOV-ENG-STD11-COM-A,Green Valley School 2026-2027 GGOV ENG STD11 COM Division A,GVS-2026-GGOV-ENG-STD11-COM-A,GVS_TRUST_GGOV_GVS_ENG_STD11_COM,GGOV,GVS,ENG,STD11,COM,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-ENG-STD11-COM-B,Green Valley School 2026-2027 GGOV ENG STD11 COM Division B,GVS-2026-GGOV-ENG-STD11-COM-B,GVS_TRUST_GGOV_GVS_ENG_STD11_COM,GGOV,GVS,ENG,STD11,COM,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-ENG-STD11-ARTS-A,Green Valley School 2026-2027 GGOV ENG STD11 ARTS Division A,GVS-2026-GGOV-ENG-STD11-ARTS-A,GVS_TRUST_GGOV_GVS_ENG_STD11_ARTS,GGOV,GVS,ENG,STD11,ARTS,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-ENG-STD11-ARTS-B,Green Valley School 2026-2027 GGOV ENG STD11 ARTS Division B,GVS-2026-GGOV-ENG-STD11-ARTS-B,GVS_TRUST_GGOV_GVS_ENG_STD11_ARTS,GGOV,GVS,ENG,STD11,ARTS,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-ENG-STD11-VOC-A,Green Valley School 2026-2027 GGOV ENG STD11 VOC Division A,GVS-2026-GGOV-ENG-STD11-VOC-A,GVS_TRUST_GGOV_GVS_ENG_STD11_VOC,GGOV,GVS,ENG,STD11,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-ENG-STD11-VOC-B,Green Valley School 2026-2027 GGOV ENG STD11 VOC Division B,GVS-2026-GGOV-ENG-STD11-VOC-B,GVS_TRUST_GGOV_GVS_ENG_STD11_VOC,GGOV,GVS,ENG,STD11,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-ENG-STD12-SCI-A,Green Valley School 2026-2027 GGOV ENG STD12 SCI Division A,GVS-2026-GGOV-ENG-STD12-SCI-A,GVS_TRUST_GGOV_GVS_ENG_STD12_SCI,GGOV,GVS,ENG,STD12,SCI,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-ENG-STD12-SCI-B,Green Valley School 2026-2027 GGOV ENG STD12 SCI Division B,GVS-2026-GGOV-ENG-STD12-SCI-B,GVS_TRUST_GGOV_GVS_ENG_STD12_SCI,GGOV,GVS,ENG,STD12,SCI,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-ENG-STD12-COM-A,Green Valley School 2026-2027 GGOV ENG STD12 COM Division A,GVS-2026-GGOV-ENG-STD12-COM-A,GVS_TRUST_GGOV_GVS_ENG_STD12_COM,GGOV,GVS,ENG,STD12,COM,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-ENG-STD12-COM-B,Green Valley School 2026-2027 GGOV ENG STD12 COM Division B,GVS-2026-GGOV-ENG-STD12-COM-B,GVS_TRUST_GGOV_GVS_ENG_STD12_COM,GGOV,GVS,ENG,STD12,COM,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-ENG-STD12-ARTS-A,Green Valley School 2026-2027 GGOV ENG STD12 ARTS Division A,GVS-2026-GGOV-ENG-STD12-ARTS-A,GVS_TRUST_GGOV_GVS_ENG_STD12_ARTS,GGOV,GVS,ENG,STD12,ARTS,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-ENG-STD12-ARTS-B,Green Valley School 2026-2027 GGOV ENG STD12 ARTS Division B,GVS-2026-GGOV-ENG-STD12-ARTS-B,GVS_TRUST_GGOV_GVS_ENG_STD12_ARTS,GGOV,GVS,ENG,STD12,ARTS,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-ENG-STD12-VOC-A,Green Valley School 2026-2027 GGOV ENG STD12 VOC Division A,GVS-2026-GGOV-ENG-STD12-VOC-A,GVS_TRUST_GGOV_GVS_ENG_STD12_VOC,GGOV,GVS,ENG,STD12,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-ENG-STD12-VOC-B,Green Valley School 2026-2027 GGOV ENG STD12 VOC Division B,GVS-2026-GGOV-ENG-STD12-VOC-B,GVS_TRUST_GGOV_GVS_ENG_STD12_VOC,GGOV,GVS,ENG,STD12,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-NUR-GEN-A,Green Valley School 2026-2027 GGOV HIN NUR GEN Division A,GVS-2026-GGOV-HIN-NUR-GEN-A,GVS_TRUST_GGOV_GVS_HIN_NUR_GEN,GGOV,GVS,HIN,NUR,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-NUR-GEN-B,Green Valley School 2026-2027 GGOV HIN NUR GEN Division B,GVS-2026-GGOV-HIN-NUR-GEN-B,GVS_TRUST_GGOV_GVS_HIN_NUR_GEN,GGOV,GVS,HIN,NUR,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-LKG-GEN-A,Green Valley School 2026-2027 GGOV HIN LKG GEN Division A,GVS-2026-GGOV-HIN-LKG-GEN-A,GVS_TRUST_GGOV_GVS_HIN_LKG_GEN,GGOV,GVS,HIN,LKG,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-LKG-GEN-B,Green Valley School 2026-2027 GGOV HIN LKG GEN Division B,GVS-2026-GGOV-HIN-LKG-GEN-B,GVS_TRUST_GGOV_GVS_HIN_LKG_GEN,GGOV,GVS,HIN,LKG,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-UKG-GEN-A,Green Valley School 2026-2027 GGOV HIN UKG GEN Division A,GVS-2026-GGOV-HIN-UKG-GEN-A,GVS_TRUST_GGOV_GVS_HIN_UKG_GEN,GGOV,GVS,HIN,UKG,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-UKG-GEN-B,Green Valley School 2026-2027 GGOV HIN UKG GEN Division B,GVS-2026-GGOV-HIN-UKG-GEN-B,GVS_TRUST_GGOV_GVS_HIN_UKG_GEN,GGOV,GVS,HIN,UKG,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-BAL-GEN-A,Green Valley School 2026-2027 GGOV HIN BAL GEN Division A,GVS-2026-GGOV-HIN-BAL-GEN-A,GVS_TRUST_GGOV_GVS_HIN_BAL_GEN,GGOV,GVS,HIN,BAL,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-BAL-GEN-B,Green Valley School 2026-2027 GGOV HIN BAL GEN Division B,GVS-2026-GGOV-HIN-BAL-GEN-B,GVS_TRUST_GGOV_GVS_HIN_BAL_GEN,GGOV,GVS,HIN,BAL,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD01-GEN-A,Green Valley School 2026-2027 GGOV HIN STD01 GEN Division A,GVS-2026-GGOV-HIN-STD01-GEN-A,GVS_TRUST_GGOV_GVS_HIN_STD01_GEN,GGOV,GVS,HIN,STD01,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD01-GEN-B,Green Valley School 2026-2027 GGOV HIN STD01 GEN Division B,GVS-2026-GGOV-HIN-STD01-GEN-B,GVS_TRUST_GGOV_GVS_HIN_STD01_GEN,GGOV,GVS,HIN,STD01,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD02-GEN-A,Green Valley School 2026-2027 GGOV HIN STD02 GEN Division A,GVS-2026-GGOV-HIN-STD02-GEN-A,GVS_TRUST_GGOV_GVS_HIN_STD02_GEN,GGOV,GVS,HIN,STD02,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD02-GEN-B,Green Valley School 2026-2027 GGOV HIN STD02 GEN Division B,GVS-2026-GGOV-HIN-STD02-GEN-B,GVS_TRUST_GGOV_GVS_HIN_STD02_GEN,GGOV,GVS,HIN,STD02,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD03-GEN-A,Green Valley School 2026-2027 GGOV HIN STD03 GEN Division A,GVS-2026-GGOV-HIN-STD03-GEN-A,GVS_TRUST_GGOV_GVS_HIN_STD03_GEN,GGOV,GVS,HIN,STD03,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD03-GEN-B,Green Valley School 2026-2027 GGOV HIN STD03 GEN Division B,GVS-2026-GGOV-HIN-STD03-GEN-B,GVS_TRUST_GGOV_GVS_HIN_STD03_GEN,GGOV,GVS,HIN,STD03,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD04-GEN-A,Green Valley School 2026-2027 GGOV HIN STD04 GEN Division A,GVS-2026-GGOV-HIN-STD04-GEN-A,GVS_TRUST_GGOV_GVS_HIN_STD04_GEN,GGOV,GVS,HIN,STD04,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD04-GEN-B,Green Valley School 2026-2027 GGOV HIN STD04 GEN Division B,GVS-2026-GGOV-HIN-STD04-GEN-B,GVS_TRUST_GGOV_GVS_HIN_STD04_GEN,GGOV,GVS,HIN,STD04,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD05-GEN-A,Green Valley School 2026-2027 GGOV HIN STD05 GEN Division A,GVS-2026-GGOV-HIN-STD05-GEN-A,GVS_TRUST_GGOV_GVS_HIN_STD05_GEN,GGOV,GVS,HIN,STD05,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD05-GEN-B,Green Valley School 2026-2027 GGOV HIN STD05 GEN Division B,GVS-2026-GGOV-HIN-STD05-GEN-B,GVS_TRUST_GGOV_GVS_HIN_STD05_GEN,GGOV,GVS,HIN,STD05,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD06-GEN-A,Green Valley School 2026-2027 GGOV HIN STD06 GEN Division A,GVS-2026-GGOV-HIN-STD06-GEN-A,GVS_TRUST_GGOV_GVS_HIN_STD06_GEN,GGOV,GVS,HIN,STD06,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD06-GEN-B,Green Valley School 2026-2027 GGOV HIN STD06 GEN Division B,GVS-2026-GGOV-HIN-STD06-GEN-B,GVS_TRUST_GGOV_GVS_HIN_STD06_GEN,GGOV,GVS,HIN,STD06,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD07-GEN-A,Green Valley School 2026-2027 GGOV HIN STD07 GEN Division A,GVS-2026-GGOV-HIN-STD07-GEN-A,GVS_TRUST_GGOV_GVS_HIN_STD07_GEN,GGOV,GVS,HIN,STD07,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD07-GEN-B,Green Valley School 2026-2027 GGOV HIN STD07 GEN Division B,GVS-2026-GGOV-HIN-STD07-GEN-B,GVS_TRUST_GGOV_GVS_HIN_STD07_GEN,GGOV,GVS,HIN,STD07,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD08-GEN-A,Green Valley School 2026-2027 GGOV HIN STD08 GEN Division A,GVS-2026-GGOV-HIN-STD08-GEN-A,GVS_TRUST_GGOV_GVS_HIN_STD08_GEN,GGOV,GVS,HIN,STD08,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD08-GEN-B,Green Valley School 2026-2027 GGOV HIN STD08 GEN Division B,GVS-2026-GGOV-HIN-STD08-GEN-B,GVS_TRUST_GGOV_GVS_HIN_STD08_GEN,GGOV,GVS,HIN,STD08,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD09-GEN-A,Green Valley School 2026-2027 GGOV HIN STD09 GEN Division A,GVS-2026-GGOV-HIN-STD09-GEN-A,GVS_TRUST_GGOV_GVS_HIN_STD09_GEN,GGOV,GVS,HIN,STD09,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD09-GEN-B,Green Valley School 2026-2027 GGOV HIN STD09 GEN Division B,GVS-2026-GGOV-HIN-STD09-GEN-B,GVS_TRUST_GGOV_GVS_HIN_STD09_GEN,GGOV,GVS,HIN,STD09,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD09-VOC-A,Green Valley School 2026-2027 GGOV HIN STD09 VOC Division A,GVS-2026-GGOV-HIN-STD09-VOC-A,GVS_TRUST_GGOV_GVS_HIN_STD09_VOC,GGOV,GVS,HIN,STD09,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD09-VOC-B,Green Valley School 2026-2027 GGOV HIN STD09 VOC Division B,GVS-2026-GGOV-HIN-STD09-VOC-B,GVS_TRUST_GGOV_GVS_HIN_STD09_VOC,GGOV,GVS,HIN,STD09,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD10-GEN-A,Green Valley School 2026-2027 GGOV HIN STD10 GEN Division A,GVS-2026-GGOV-HIN-STD10-GEN-A,GVS_TRUST_GGOV_GVS_HIN_STD10_GEN,GGOV,GVS,HIN,STD10,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD10-GEN-B,Green Valley School 2026-2027 GGOV HIN STD10 GEN Division B,GVS-2026-GGOV-HIN-STD10-GEN-B,GVS_TRUST_GGOV_GVS_HIN_STD10_GEN,GGOV,GVS,HIN,STD10,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD10-VOC-A,Green Valley School 2026-2027 GGOV HIN STD10 VOC Division A,GVS-2026-GGOV-HIN-STD10-VOC-A,GVS_TRUST_GGOV_GVS_HIN_STD10_VOC,GGOV,GVS,HIN,STD10,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD10-VOC-B,Green Valley School 2026-2027 GGOV HIN STD10 VOC Division B,GVS-2026-GGOV-HIN-STD10-VOC-B,GVS_TRUST_GGOV_GVS_HIN_STD10_VOC,GGOV,GVS,HIN,STD10,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD11-SCI-A,Green Valley School 2026-2027 GGOV HIN STD11 SCI Division A,GVS-2026-GGOV-HIN-STD11-SCI-A,GVS_TRUST_GGOV_GVS_HIN_STD11_SCI,GGOV,GVS,HIN,STD11,SCI,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD11-SCI-B,Green Valley School 2026-2027 GGOV HIN STD11 SCI Division B,GVS-2026-GGOV-HIN-STD11-SCI-B,GVS_TRUST_GGOV_GVS_HIN_STD11_SCI,GGOV,GVS,HIN,STD11,SCI,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD11-COM-A,Green Valley School 2026-2027 GGOV HIN STD11 COM Division A,GVS-2026-GGOV-HIN-STD11-COM-A,GVS_TRUST_GGOV_GVS_HIN_STD11_COM,GGOV,GVS,HIN,STD11,COM,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD11-COM-B,Green Valley School 2026-2027 GGOV HIN STD11 COM Division B,GVS-2026-GGOV-HIN-STD11-COM-B,GVS_TRUST_GGOV_GVS_HIN_STD11_COM,GGOV,GVS,HIN,STD11,COM,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD11-ARTS-A,Green Valley School 2026-2027 GGOV HIN STD11 ARTS Division A,GVS-2026-GGOV-HIN-STD11-ARTS-A,GVS_TRUST_GGOV_GVS_HIN_STD11_ARTS,GGOV,GVS,HIN,STD11,ARTS,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD11-ARTS-B,Green Valley School 2026-2027 GGOV HIN STD11 ARTS Division B,GVS-2026-GGOV-HIN-STD11-ARTS-B,GVS_TRUST_GGOV_GVS_HIN_STD11_ARTS,GGOV,GVS,HIN,STD11,ARTS,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD11-VOC-A,Green Valley School 2026-2027 GGOV HIN STD11 VOC Division A,GVS-2026-GGOV-HIN-STD11-VOC-A,GVS_TRUST_GGOV_GVS_HIN_STD11_VOC,GGOV,GVS,HIN,STD11,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD11-VOC-B,Green Valley School 2026-2027 GGOV HIN STD11 VOC Division B,GVS-2026-GGOV-HIN-STD11-VOC-B,GVS_TRUST_GGOV_GVS_HIN_STD11_VOC,GGOV,GVS,HIN,STD11,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD12-SCI-A,Green Valley School 2026-2027 GGOV HIN STD12 SCI Division A,GVS-2026-GGOV-HIN-STD12-SCI-A,GVS_TRUST_GGOV_GVS_HIN_STD12_SCI,GGOV,GVS,HIN,STD12,SCI,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD12-SCI-B,Green Valley School 2026-2027 GGOV HIN STD12 SCI Division B,GVS-2026-GGOV-HIN-STD12-SCI-B,GVS_TRUST_GGOV_GVS_HIN_STD12_SCI,GGOV,GVS,HIN,STD12,SCI,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD12-COM-A,Green Valley School 2026-2027 GGOV HIN STD12 COM Division A,GVS-2026-GGOV-HIN-STD12-COM-A,GVS_TRUST_GGOV_GVS_HIN_STD12_COM,GGOV,GVS,HIN,STD12,COM,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD12-COM-B,Green Valley School 2026-2027 GGOV HIN STD12 COM Division B,GVS-2026-GGOV-HIN-STD12-COM-B,GVS_TRUST_GGOV_GVS_HIN_STD12_COM,GGOV,GVS,HIN,STD12,COM,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD12-ARTS-A,Green Valley School 2026-2027 GGOV HIN STD12 ARTS Division A,GVS-2026-GGOV-HIN-STD12-ARTS-A,GVS_TRUST_GGOV_GVS_HIN_STD12_ARTS,GGOV,GVS,HIN,STD12,ARTS,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD12-ARTS-B,Green Valley School 2026-2027 GGOV HIN STD12 ARTS Division B,GVS-2026-GGOV-HIN-STD12-ARTS-B,GVS_TRUST_GGOV_GVS_HIN_STD12_ARTS,GGOV,GVS,HIN,STD12,ARTS,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD12-VOC-A,Green Valley School 2026-2027 GGOV HIN STD12 VOC Division A,GVS-2026-GGOV-HIN-STD12-VOC-A,GVS_TRUST_GGOV_GVS_HIN_STD12_VOC,GGOV,GVS,HIN,STD12,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GGOV-HIN-STD12-VOC-B,Green Valley School 2026-2027 GGOV HIN STD12 VOC Division B,GVS-2026-GGOV-HIN-STD12-VOC-B,GVS_TRUST_GGOV_GVS_HIN_STD12_VOC,GGOV,GVS,HIN,STD12,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-NUR-GEN-A,Green Valley School 2026-2027 GSEB GUJ NUR GEN Division A,GVS-2026-GSEB-GUJ-NUR-GEN-A,GVS_TRUST_GSEB_GVS_GUJ_NUR_GEN,GSEB,GVS,GUJ,NUR,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-NUR-GEN-B,Green Valley School 2026-2027 GSEB GUJ NUR GEN Division B,GVS-2026-GSEB-GUJ-NUR-GEN-B,GVS_TRUST_GSEB_GVS_GUJ_NUR_GEN,GSEB,GVS,GUJ,NUR,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-LKG-GEN-A,Green Valley School 2026-2027 GSEB GUJ LKG GEN Division A,GVS-2026-GSEB-GUJ-LKG-GEN-A,GVS_TRUST_GSEB_GVS_GUJ_LKG_GEN,GSEB,GVS,GUJ,LKG,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-LKG-GEN-B,Green Valley School 2026-2027 GSEB GUJ LKG GEN Division B,GVS-2026-GSEB-GUJ-LKG-GEN-B,GVS_TRUST_GSEB_GVS_GUJ_LKG_GEN,GSEB,GVS,GUJ,LKG,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-UKG-GEN-A,Green Valley School 2026-2027 GSEB GUJ UKG GEN Division A,GVS-2026-GSEB-GUJ-UKG-GEN-A,GVS_TRUST_GSEB_GVS_GUJ_UKG_GEN,GSEB,GVS,GUJ,UKG,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-UKG-GEN-B,Green Valley School 2026-2027 GSEB GUJ UKG GEN Division B,GVS-2026-GSEB-GUJ-UKG-GEN-B,GVS_TRUST_GSEB_GVS_GUJ_UKG_GEN,GSEB,GVS,GUJ,UKG,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-BAL-GEN-A,Green Valley School 2026-2027 GSEB GUJ BAL GEN Division A,GVS-2026-GSEB-GUJ-BAL-GEN-A,GVS_TRUST_GSEB_GVS_GUJ_BAL_GEN,GSEB,GVS,GUJ,BAL,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-BAL-GEN-B,Green Valley School 2026-2027 GSEB GUJ BAL GEN Division B,GVS-2026-GSEB-GUJ-BAL-GEN-B,GVS_TRUST_GSEB_GVS_GUJ_BAL_GEN,GSEB,GVS,GUJ,BAL,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD01-GEN-A,Green Valley School 2026-2027 GSEB GUJ STD01 GEN Division A,GVS-2026-GSEB-GUJ-STD01-GEN-A,GVS_TRUST_GSEB_GVS_GUJ_STD01_GEN,GSEB,GVS,GUJ,STD01,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD01-GEN-B,Green Valley School 2026-2027 GSEB GUJ STD01 GEN Division B,GVS-2026-GSEB-GUJ-STD01-GEN-B,GVS_TRUST_GSEB_GVS_GUJ_STD01_GEN,GSEB,GVS,GUJ,STD01,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD02-GEN-A,Green Valley School 2026-2027 GSEB GUJ STD02 GEN Division A,GVS-2026-GSEB-GUJ-STD02-GEN-A,GVS_TRUST_GSEB_GVS_GUJ_STD02_GEN,GSEB,GVS,GUJ,STD02,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD02-GEN-B,Green Valley School 2026-2027 GSEB GUJ STD02 GEN Division B,GVS-2026-GSEB-GUJ-STD02-GEN-B,GVS_TRUST_GSEB_GVS_GUJ_STD02_GEN,GSEB,GVS,GUJ,STD02,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD03-GEN-A,Green Valley School 2026-2027 GSEB GUJ STD03 GEN Division A,GVS-2026-GSEB-GUJ-STD03-GEN-A,GVS_TRUST_GSEB_GVS_GUJ_STD03_GEN,GSEB,GVS,GUJ,STD03,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD03-GEN-B,Green Valley School 2026-2027 GSEB GUJ STD03 GEN Division B,GVS-2026-GSEB-GUJ-STD03-GEN-B,GVS_TRUST_GSEB_GVS_GUJ_STD03_GEN,GSEB,GVS,GUJ,STD03,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD04-GEN-A,Green Valley School 2026-2027 GSEB GUJ STD04 GEN Division A,GVS-2026-GSEB-GUJ-STD04-GEN-A,GVS_TRUST_GSEB_GVS_GUJ_STD04_GEN,GSEB,GVS,GUJ,STD04,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD04-GEN-B,Green Valley School 2026-2027 GSEB GUJ STD04 GEN Division B,GVS-2026-GSEB-GUJ-STD04-GEN-B,GVS_TRUST_GSEB_GVS_GUJ_STD04_GEN,GSEB,GVS,GUJ,STD04,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD05-GEN-A,Green Valley School 2026-2027 GSEB GUJ STD05 GEN Division A,GVS-2026-GSEB-GUJ-STD05-GEN-A,GVS_TRUST_GSEB_GVS_GUJ_STD05_GEN,GSEB,GVS,GUJ,STD05,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD05-GEN-B,Green Valley School 2026-2027 GSEB GUJ STD05 GEN Division B,GVS-2026-GSEB-GUJ-STD05-GEN-B,GVS_TRUST_GSEB_GVS_GUJ_STD05_GEN,GSEB,GVS,GUJ,STD05,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD06-GEN-A,Green Valley School 2026-2027 GSEB GUJ STD06 GEN Division A,GVS-2026-GSEB-GUJ-STD06-GEN-A,GVS_TRUST_GSEB_GVS_GUJ_STD06_GEN,GSEB,GVS,GUJ,STD06,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD06-GEN-B,Green Valley School 2026-2027 GSEB GUJ STD06 GEN Division B,GVS-2026-GSEB-GUJ-STD06-GEN-B,GVS_TRUST_GSEB_GVS_GUJ_STD06_GEN,GSEB,GVS,GUJ,STD06,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-GUJ-STD07-GEN-A,Green Valley School 2026-2027 GSEB GUJ STD07 GEN Division A,GVS-2026-GSEB-GUJ-STD07-GEN-A,GVS_TRUST_GSEB_GVS_GUJ_STD07_GEN,GSEB,GVS,GUJ,STD07,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
