board_code,medium_code,grade_code,stream_code,subject_code,subject_name,subject_category,is_compulsory,is_elective,display_order,source_note
GGOV,HIN,STD09,VOC,RETAIL,Retail,Vocational,0,1,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD09,VOC,HEALTHCARE,Healthcare,Vocational,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD09,VOC,TOURISM,Tourism and Hospitality,Vocational,0,1,7,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD09,VOC,AGRI,Agriculture,Vocational,0,1,8,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD09,VOC,BANKING,Banking and Insurance,Vocational,0,1,9,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD09,VOC,AUTO,Automotive,Vocational,0,1,10,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD09,VOC,ELECT,Electronics and Hardware,Vocational,0,1,11,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD09,VOC,BEAUTY,Beauty and Wellness,Vocational,0,1,12,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD09,VOC,HPE,Health and Physical Education,Co-curricular,0,1,13,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,GEN,GUJ,Gujarati,Language,1,0,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,GEN,ENG,English,Language,1,0,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,GEN,HIN,Hindi,Language,1,0,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,GEN,SAN,Sanskrit,Language,0,1,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,GEN,MATH,Mathematics,Core,1,0,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,GEN,SCI,Science,Core,1,0,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,GEN,SS,Social Science,Core,1,0,7,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,GEN,COMP,Computer Studies,Core/Elective,0,1,8,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,GEN,AI,Artificial Intelligence,Skill/Elective,0,1,9,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,GEN,HPE,Health and Physical Education,Co-curricular,0,1,10,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,GEN,ARTEDU,Art Education,Co-curricular,0,1,11,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,GEN,WORKEX,Work Experience,Co-curricular,0,1,12,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,GEN,NCC,National Cadet Corps,Elective,0,1,13,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,VOC,ENG,English,Language,1,0,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,VOC,GUJ,Gujarati,Language,1,0,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,VOC,HIN,Hindi,Language,1,0,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,VOC,ITITES,Information Technology / IT-ITES,Vocational,0,1,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,VOC,RETAIL,Retail,Vocational,0,1,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,VOC,HEALTHCARE,Healthcare,Vocational,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,VOC,TOURISM,Tourism and Hospitality,Vocational,0,1,7,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,VOC,AGRI,Agriculture,Vocational,0,1,8,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,VOC,BANKING,Banking and Insurance,Vocational,0,1,9,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,VOC,AUTO,Automotive,Vocational,0,1,10,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,VOC,ELECT,Electronics and Hardware,Vocational,0,1,11,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,VOC,BEAUTY,Beauty and Wellness,Vocational,0,1,12,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD10,VOC,HPE,Health and Physical Education,Co-curricular,0,1,13,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,SCI,ENG,English,Language,1,0,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,SCI,GUJ,Gujarati,Language,1,0,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,SCI,HIN,Hindi,Language,1,0,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,SCI,PHY,Physics,Science,1,0,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,SCI,CHEM,Chemistry,Science,1,0,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,SCI,BIO,Biology,Science,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,SCI,MATH,Mathematics,Core,1,0,7,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,SCI,AMATH,Applied Mathematics,Core/Elective,0,1,8,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,SCI,CS,Computer Science,Science/Elective,0,1,9,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,SCI,IP,Informatics Practices,Science/Commerce/Elective,0,1,10,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,SCI,BIOTECH,Biotechnology,Science/Elective,0,1,11,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,SCI,ENGGFX,Engineering Graphics,Science/Elective,0,1,12,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,SCI,HPE,Health and Physical Education,Co-curricular,0,1,13,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,COM,ENG,English,Language,1,0,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,COM,GUJ,Gujarati,Language,1,0,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,COM,HIN,Hindi,Language,1,0,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,COM,ACC,Accountancy,Commerce,1,0,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,COM,BST,Business Studies,Commerce,1,0,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,COM,BADMIN,Business Administration / Management,Commerce,1,0,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,COM,ECO,Economics,Commerce/Humanities,0,1,7,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,COM,STAT,Statistics,Commerce/Elective,0,1,8,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,COM,MATH,Mathematics,Core,1,0,9,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,COM,AMATH,Applied Mathematics,Core/Elective,0,1,10,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,COM,IP,Informatics Practices,Science/Commerce/Elective,0,1,11,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,COM,ENT,Entrepreneurship,Commerce/Elective,0,1,12,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,COM,HPE,Health and Physical Education,Co-curricular,0,1,13,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,ARTS,ENG,English,Language,1,0,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,ARTS,GUJ,Gujarati,Language,1,0,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,ARTS,HIN,Hindi,Language,1,0,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,ARTS,HIST,History,Humanities,0,1,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,ARTS,GEO,Geography,Humanities,0,1,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,ARTS,POLSCI,Political Science,Humanities,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,ARTS,SOC,Sociology,Humanities,0,1,7,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,ARTS,PSY,Psychology,Humanities,0,1,8,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,ARTS,ECO,Economics,Commerce/Humanities,0,1,9,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,ARTS,PHIL,Philosophy,Humanities,0,1,10,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,ARTS,HOMESCI,Home Science,Humanities/Elective,0,1,11,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,ARTS,LEGAL,Legal Studies,Humanities/Elective,0,1,12,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,ARTS,FINEART,Fine Arts / Painting,Arts/Elective,0,1,13,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,ARTS,MUSIC,Music,Arts/Elective,0,1,14,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,ARTS,DANCE,Dance,Arts/Elective,0,1,15,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,ARTS,HPE,Health and Physical Education,Co-curricular,0,1,16,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,VOC,ENG,English,Language,1,0,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,VOC,GUJ,Gujarati,Language,1,0,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,VOC,HIN,Hindi,Language,1,0,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,VOC,ITITES,Information Technology / IT-ITES,Vocational,0,1,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,VOC,RETAIL,Retail,Vocational,0,1,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,VOC,HEALTHCARE,Healthcare,Vocational,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,VOC,TOURISM,Tourism and Hospitality,Vocational,0,1,7,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,VOC,AGRI,Agriculture,Vocational,0,1,8,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,VOC,BANKING,Banking and Insurance,Vocational,0,1,9,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,VOC,AUTO,Automotive,Vocational,0,1,10,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,VOC,ELECT,Electronics and Hardware,Vocational,0,1,11,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,VOC,BEAUTY,Beauty and Wellness,Vocational,0,1,12,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD11,VOC,HPE,Health and Physical Education,Co-curricular,0,1,13,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,SCI,ENG,English,Language,1,0,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,SCI,GUJ,Gujarati,Language,1,0,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,SCI,HIN,Hindi,Language,1,0,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,SCI,PHY,Physics,Science,1,0,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,SCI,CHEM,Chemistry,Science,1,0,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,SCI,BIO,Biology,Science,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,SCI,MATH,Mathematics,Core,1,0,7,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,SCI,AMATH,Applied Mathematics,Core/Elective,0,1,8,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,SCI,CS,Computer Science,Science/Elective,0,1,9,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,SCI,IP,Informatics Practices,Science/Commerce/Elective,0,1,10,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,SCI,BIOTECH,Biotechnology,Science/Elective,0,1,11,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,SCI,ENGGFX,Engineering Graphics,Science/Elective,0,1,12,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,SCI,HPE,Health and Physical Education,Co-curricular,0,1,13,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,COM,ENG,English,Language,1,0,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,COM,GUJ,Gujarati,Language,1,0,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,COM,HIN,Hindi,Language,1,0,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,COM,ACC,Accountancy,Commerce,1,0,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,COM,BST,Business Studies,Commerce,1,0,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,COM,BADMIN,Business Administration / Management,Commerce,1,0,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,COM,ECO,Economics,Commerce/Humanities,0,1,7,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,COM,STAT,Statistics,Commerce/Elective,0,1,8,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,COM,MATH,Mathematics,Core,1,0,9,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,COM,AMATH,Applied Mathematics,Core/Elective,0,1,10,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,COM,IP,Informatics Practices,Science/Commerce/Elective,0,1,11,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,COM,ENT,Entrepreneurship,Commerce/Elective,0,1,12,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,COM,HPE,Health and Physical Education,Co-curricular,0,1,13,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,ARTS,ENG,English,Language,1,0,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,ARTS,GUJ,Gujarati,Language,1,0,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,ARTS,HIN,Hindi,Language,1,0,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,ARTS,HIST,History,Humanities,0,1,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,ARTS,GEO,Geography,Humanities,0,1,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,ARTS,POLSCI,Political Science,Humanities,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,ARTS,SOC,Sociology,Humanities,0,1,7,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,ARTS,PSY,Psychology,Humanities,0,1,8,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,ARTS,ECO,Economics,Commerce/Humanities,0,1,9,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,ARTS,PHIL,Philosophy,Humanities,0,1,10,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,ARTS,HOMESCI,Home Science,Humanities/Elective,0,1,11,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,ARTS,LEGAL,Legal Studies,Humanities/Elective,0,1,12,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,ARTS,FINEART,Fine Arts / Painting,Arts/Elective,0,1,13,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,ARTS,MUSIC,Music,Arts/Elective,0,1,14,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,ARTS,DANCE,Dance,Arts/Elective,0,1,15,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,ARTS,HPE,Health and Physical Education,Co-curricular,0,1,16,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,VOC,ENG,English,Language,1,0,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,VOC,GUJ,Gujarati,Language,1,0,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,VOC,HIN,Hindi,Language,1,0,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,VOC,ITITES,Information Technology / IT-ITES,Vocational,0,1,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,VOC,RETAIL,Retail,Vocational,0,1,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,VOC,HEALTHCARE,Healthcare,Vocational,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,VOC,TOURISM,Tourism and Hospitality,Vocational,0,1,7,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,VOC,AGRI,Agriculture,Vocational,0,1,8,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,VOC,BANKING,Banking and Insurance,Vocational,0,1,9,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,VOC,AUTO,Automotive,Vocational,0,1,10,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,VOC,ELECT,Electronics and Hardware,Vocational,0,1,11,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,VOC,BEAUTY,Beauty and Wellness,Vocational,0,1,12,Baseline Indian school subject matrix; verify board-specific electives before production.
GGOV,HIN,STD12,VOC,HPE,Health and Physical Education,Co-curricular,0,1,13,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,NUR,GEN,FLIT,Foundational Literacy,Foundation,0,1,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,NUR,GEN,FNUM,Foundational Numeracy,Foundation,0,1,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,NUR,GEN,RHYM,Rhymes and Stories,Foundation,0,1,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,NUR,GEN,PLAY,Play and Activity,Foundation,0,1,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,NUR,GEN,ARTC,Art and Craft,Co-curricular,0,1,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,NUR,GEN,HEALTH,Health and Hygiene,Co-curricular,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,LKG,GEN,FLIT,Foundational Literacy,Foundation,0,1,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,LKG,GEN,FNUM,Foundational Numeracy,Foundation,0,1,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,LKG,GEN,RHYM,Rhymes and Stories,Foundation,0,1,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,LKG,GEN,PLAY,Play and Activity,Foundation,0,1,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,LKG,GEN,ARTC,Art and Craft,Co-curricular,0,1,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,LKG,GEN,HEALTH,Health and Hygiene,Co-curricular,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,UKG,GEN,FLIT,Foundational Literacy,Foundation,0,1,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,UKG,GEN,FNUM,Foundational Numeracy,Foundation,0,1,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,UKG,GEN,RHYM,Rhymes and Stories,Foundation,0,1,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,UKG,GEN,PLAY,Play and Activity,Foundation,0,1,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,UKG,GEN,ARTC,Art and Craft,Co-curricular,0,1,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,UKG,GEN,HEALTH,Health and Hygiene,Co-curricular,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,BAL,GEN,FLIT,Foundational Literacy,Foundation,0,1,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,BAL,GEN,FNUM,Foundational Numeracy,Foundation,0,1,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,BAL,GEN,RHYM,Rhymes and Stories,Foundation,0,1,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,BAL,GEN,PLAY,Play and Activity,Foundation,0,1,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,BAL,GEN,ARTC,Art and Craft,Co-curricular,0,1,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,BAL,GEN,HEALTH,Health and Hygiene,Co-curricular,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD01,GEN,GUJ,Gujarati,Language,1,0,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD01,GEN,ENG,English,Language,1,0,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD01,GEN,HIN,Hindi,Language,1,0,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD01,GEN,MATH,Mathematics,Core,1,0,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD01,GEN,EVS,Environmental Studies,Core,1,0,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD01,GEN,ARTC,Art and Craft,Co-curricular,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD01,GEN,HPE,Health and Physical Education,Co-curricular,0,1,7,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD01,GEN,VALUE,Value Education / Moral Science,Co-curricular,0,1,8,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD02,GEN,GUJ,Gujarati,Language,1,0,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD02,GEN,ENG,English,Language,1,0,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD02,GEN,HIN,Hindi,Language,1,0,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD02,GEN,MATH,Mathematics,Core,1,0,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD02,GEN,EVS,Environmental Studies,Core,1,0,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD02,GEN,ARTC,Art and Craft,Co-curricular,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD02,GEN,HPE,Health and Physical Education,Co-curricular,0,1,7,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD02,GEN,VALUE,Value Education / Moral Science,Co-curricular,0,1,8,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD03,GEN,GUJ,Gujarati,Language,1,0,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD03,GEN,ENG,English,Language,1,0,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD03,GEN,HIN,Hindi,Language,1,0,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD03,GEN,MATH,Mathematics,Core,1,0,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD03,GEN,EVS,Environmental Studies,Core,1,0,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD03,GEN,COMP,Computer Studies,Core/Elective,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD03,GEN,ARTC,Art and Craft,Co-curricular,0,1,7,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD03,GEN,HPE,Health and Physical Education,Co-curricular,0,1,8,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD03,GEN,VALUE,Value Education / Moral Science,Co-curricular,0,1,9,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD04,GEN,GUJ,Gujarati,Language,1,0,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD04,GEN,ENG,English,Language,1,0,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD04,GEN,HIN,Hindi,Language,1,0,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD04,GEN,MATH,Mathematics,Core,1,0,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD04,GEN,EVS,Environmental Studies,Core,1,0,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD04,GEN,COMP,Computer Studies,Core/Elective,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD04,GEN,ARTC,Art and Craft,Co-curricular,0,1,7,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD04,GEN,HPE,Health and Physical Education,Co-curricular,0,1,8,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD04,GEN,VALUE,Value Education / Moral Science,Co-curricular,0,1,9,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD05,GEN,GUJ,Gujarati,Language,1,0,1,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD05,GEN,ENG,English,Language,1,0,2,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD05,GEN,HIN,Hindi,Language,1,0,3,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD05,GEN,MATH,Mathematics,Core,1,0,4,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD05,GEN,EVS,Environmental Studies,Core,1,0,5,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD05,GEN,COMP,Computer Studies,Core/Elective,0,1,6,Baseline Indian school subject matrix; verify board-specific electives before production.
GSEB,GUJ,STD05,GEN,ARTC,Art and Craft,Co-curricular,0,1,7,Baseline Indian school subject matrix; verify board-specific electives before production.
