course_code,course_shortname,cohort_code,role_shortname,group_name,group_idnumber,enrolment_method,status
DPS-GSEB-GUJ-STD03-GEN-MATH-2026,DPS-GSEB-GUJ-STD03-GEN-MATH-26,DPS-2026-GSEB-GUJ-STD03-GEN-F,student,Division F,DPS-GSEB-GUJ-STD03-GEN-MATH-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-EVS-2026,DPS-GSEB-GUJ-STD03-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD03-GEN-A,student,Division A,DPS-GSEB-GUJ-STD03-GEN-EVS-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-EVS-2026,DPS-GSEB-GUJ-STD03-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD03-GEN-B,student,Division B,DPS-GSEB-GUJ-STD03-GEN-EVS-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-EVS-2026,DPS-GSEB-GUJ-STD03-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD03-GEN-C,student,Division C,DPS-GSEB-GUJ-STD03-GEN-EVS-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-EVS-2026,DPS-GSEB-GUJ-STD03-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD03-GEN-D,student,Division D,DPS-GSEB-GUJ-STD03-GEN-EVS-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-EVS-2026,DPS-GSEB-GUJ-STD03-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD03-GEN-E,student,Division E,DPS-GSEB-GUJ-STD03-GEN-EVS-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-EVS-2026,DPS-GSEB-GUJ-STD03-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD03-GEN-F,student,Division F,DPS-GSEB-GUJ-STD03-GEN-EVS-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-ART-2026,DPS-GSEB-GUJ-STD03-GEN-ART-26,DPS-2026-GSEB-GUJ-STD03-GEN-A,student,Division A,DPS-GSEB-GUJ-STD03-GEN-ART-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-ART-2026,DPS-GSEB-GUJ-STD03-GEN-ART-26,DPS-2026-GSEB-GUJ-STD03-GEN-B,student,Division B,DPS-GSEB-GUJ-STD03-GEN-ART-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-ART-2026,DPS-GSEB-GUJ-STD03-GEN-ART-26,DPS-2026-GSEB-GUJ-STD03-GEN-C,student,Division C,DPS-GSEB-GUJ-STD03-GEN-ART-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-ART-2026,DPS-GSEB-GUJ-STD03-GEN-ART-26,DPS-2026-GSEB-GUJ-STD03-GEN-D,student,Division D,DPS-GSEB-GUJ-STD03-GEN-ART-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-ART-2026,DPS-GSEB-GUJ-STD03-GEN-ART-26,DPS-2026-GSEB-GUJ-STD03-GEN-E,student,Division E,DPS-GSEB-GUJ-STD03-GEN-ART-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-ART-2026,DPS-GSEB-GUJ-STD03-GEN-ART-26,DPS-2026-GSEB-GUJ-STD03-GEN-F,student,Division F,DPS-GSEB-GUJ-STD03-GEN-ART-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-PE-2026,DPS-GSEB-GUJ-STD03-GEN-PE-26,DPS-2026-GSEB-GUJ-STD03-GEN-A,student,Division A,DPS-GSEB-GUJ-STD03-GEN-PE-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-PE-2026,DPS-GSEB-GUJ-STD03-GEN-PE-26,DPS-2026-GSEB-GUJ-STD03-GEN-B,student,Division B,DPS-GSEB-GUJ-STD03-GEN-PE-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-PE-2026,DPS-GSEB-GUJ-STD03-GEN-PE-26,DPS-2026-GSEB-GUJ-STD03-GEN-C,student,Division C,DPS-GSEB-GUJ-STD03-GEN-PE-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-PE-2026,DPS-GSEB-GUJ-STD03-GEN-PE-26,DPS-2026-GSEB-GUJ-STD03-GEN-D,student,Division D,DPS-GSEB-GUJ-STD03-GEN-PE-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-PE-2026,DPS-GSEB-GUJ-STD03-GEN-PE-26,DPS-2026-GSEB-GUJ-STD03-GEN-E,student,Division E,DPS-GSEB-GUJ-STD03-GEN-PE-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD03-GEN-PE-2026,DPS-GSEB-GUJ-STD03-GEN-PE-26,DPS-2026-GSEB-GUJ-STD03-GEN-F,student,Division F,DPS-GSEB-GUJ-STD03-GEN-PE-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-GUJ-2026,DPS-GSEB-GUJ-STD04-GEN-GUJ-26,DPS-2026-GSEB-GUJ-STD04-GEN-A,student,Division A,DPS-GSEB-GUJ-STD04-GEN-GUJ-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-GUJ-2026,DPS-GSEB-GUJ-STD04-GEN-GUJ-26,DPS-2026-GSEB-GUJ-STD04-GEN-B,student,Division B,DPS-GSEB-GUJ-STD04-GEN-GUJ-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-GUJ-2026,DPS-GSEB-GUJ-STD04-GEN-GUJ-26,DPS-2026-GSEB-GUJ-STD04-GEN-C,student,Division C,DPS-GSEB-GUJ-STD04-GEN-GUJ-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-GUJ-2026,DPS-GSEB-GUJ-STD04-GEN-GUJ-26,DPS-2026-GSEB-GUJ-STD04-GEN-D,student,Division D,DPS-GSEB-GUJ-STD04-GEN-GUJ-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-GUJ-2026,DPS-GSEB-GUJ-STD04-GEN-GUJ-26,DPS-2026-GSEB-GUJ-STD04-GEN-E,student,Division E,DPS-GSEB-GUJ-STD04-GEN-GUJ-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-GUJ-2026,DPS-GSEB-GUJ-STD04-GEN-GUJ-26,DPS-2026-GSEB-GUJ-STD04-GEN-F,student,Division F,DPS-GSEB-GUJ-STD04-GEN-GUJ-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-HIN-2026,DPS-GSEB-GUJ-STD04-GEN-HIN-26,DPS-2026-GSEB-GUJ-STD04-GEN-A,student,Division A,DPS-GSEB-GUJ-STD04-GEN-HIN-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-HIN-2026,DPS-GSEB-GUJ-STD04-GEN-HIN-26,DPS-2026-GSEB-GUJ-STD04-GEN-B,student,Division B,DPS-GSEB-GUJ-STD04-GEN-HIN-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-HIN-2026,DPS-GSEB-GUJ-STD04-GEN-HIN-26,DPS-2026-GSEB-GUJ-STD04-GEN-C,student,Division C,DPS-GSEB-GUJ-STD04-GEN-HIN-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-HIN-2026,DPS-GSEB-GUJ-STD04-GEN-HIN-26,DPS-2026-GSEB-GUJ-STD04-GEN-D,student,Division D,DPS-GSEB-GUJ-STD04-GEN-HIN-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-HIN-2026,DPS-GSEB-GUJ-STD04-GEN-HIN-26,DPS-2026-GSEB-GUJ-STD04-GEN-E,student,Division E,DPS-GSEB-GUJ-STD04-GEN-HIN-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-HIN-2026,DPS-GSEB-GUJ-STD04-GEN-HIN-26,DPS-2026-GSEB-GUJ-STD04-GEN-F,student,Division F,DPS-GSEB-GUJ-STD04-GEN-HIN-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-ENG-2026,DPS-GSEB-GUJ-STD04-GEN-ENG-26,DPS-2026-GSEB-GUJ-STD04-GEN-A,student,Division A,DPS-GSEB-GUJ-STD04-GEN-ENG-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-ENG-2026,DPS-GSEB-GUJ-STD04-GEN-ENG-26,DPS-2026-GSEB-GUJ-STD04-GEN-B,student,Division B,DPS-GSEB-GUJ-STD04-GEN-ENG-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-ENG-2026,DPS-GSEB-GUJ-STD04-GEN-ENG-26,DPS-2026-GSEB-GUJ-STD04-GEN-C,student,Division C,DPS-GSEB-GUJ-STD04-GEN-ENG-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-ENG-2026,DPS-GSEB-GUJ-STD04-GEN-ENG-26,DPS-2026-GSEB-GUJ-STD04-GEN-D,student,Division D,DPS-GSEB-GUJ-STD04-GEN-ENG-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-ENG-2026,DPS-GSEB-GUJ-STD04-GEN-ENG-26,DPS-2026-GSEB-GUJ-STD04-GEN-E,student,Division E,DPS-GSEB-GUJ-STD04-GEN-ENG-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-ENG-2026,DPS-GSEB-GUJ-STD04-GEN-ENG-26,DPS-2026-GSEB-GUJ-STD04-GEN-F,student,Division F,DPS-GSEB-GUJ-STD04-GEN-ENG-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-MATH-2026,DPS-GSEB-GUJ-STD04-GEN-MATH-26,DPS-2026-GSEB-GUJ-STD04-GEN-A,student,Division A,DPS-GSEB-GUJ-STD04-GEN-MATH-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-MATH-2026,DPS-GSEB-GUJ-STD04-GEN-MATH-26,DPS-2026-GSEB-GUJ-STD04-GEN-B,student,Division B,DPS-GSEB-GUJ-STD04-GEN-MATH-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-MATH-2026,DPS-GSEB-GUJ-STD04-GEN-MATH-26,DPS-2026-GSEB-GUJ-STD04-GEN-C,student,Division C,DPS-GSEB-GUJ-STD04-GEN-MATH-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-MATH-2026,DPS-GSEB-GUJ-STD04-GEN-MATH-26,DPS-2026-GSEB-GUJ-STD04-GEN-D,student,Division D,DPS-GSEB-GUJ-STD04-GEN-MATH-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-MATH-2026,DPS-GSEB-GUJ-STD04-GEN-MATH-26,DPS-2026-GSEB-GUJ-STD04-GEN-E,student,Division E,DPS-GSEB-GUJ-STD04-GEN-MATH-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-MATH-2026,DPS-GSEB-GUJ-STD04-GEN-MATH-26,DPS-2026-GSEB-GUJ-STD04-GEN-F,student,Division F,DPS-GSEB-GUJ-STD04-GEN-MATH-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-EVS-2026,DPS-GSEB-GUJ-STD04-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD04-GEN-A,student,Division A,DPS-GSEB-GUJ-STD04-GEN-EVS-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-EVS-2026,DPS-GSEB-GUJ-STD04-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD04-GEN-B,student,Division B,DPS-GSEB-GUJ-STD04-GEN-EVS-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-EVS-2026,DPS-GSEB-GUJ-STD04-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD04-GEN-C,student,Division C,DPS-GSEB-GUJ-STD04-GEN-EVS-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-EVS-2026,DPS-GSEB-GUJ-STD04-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD04-GEN-D,student,Division D,DPS-GSEB-GUJ-STD04-GEN-EVS-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-EVS-2026,DPS-GSEB-GUJ-STD04-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD04-GEN-E,student,Division E,DPS-GSEB-GUJ-STD04-GEN-EVS-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-EVS-2026,DPS-GSEB-GUJ-STD04-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD04-GEN-F,student,Division F,DPS-GSEB-GUJ-STD04-GEN-EVS-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-ART-2026,DPS-GSEB-GUJ-STD04-GEN-ART-26,DPS-2026-GSEB-GUJ-STD04-GEN-A,student,Division A,DPS-GSEB-GUJ-STD04-GEN-ART-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-ART-2026,DPS-GSEB-GUJ-STD04-GEN-ART-26,DPS-2026-GSEB-GUJ-STD04-GEN-B,student,Division B,DPS-GSEB-GUJ-STD04-GEN-ART-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-ART-2026,DPS-GSEB-GUJ-STD04-GEN-ART-26,DPS-2026-GSEB-GUJ-STD04-GEN-C,student,Division C,DPS-GSEB-GUJ-STD04-GEN-ART-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-ART-2026,DPS-GSEB-GUJ-STD04-GEN-ART-26,DPS-2026-GSEB-GUJ-STD04-GEN-D,student,Division D,DPS-GSEB-GUJ-STD04-GEN-ART-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-ART-2026,DPS-GSEB-GUJ-STD04-GEN-ART-26,DPS-2026-GSEB-GUJ-STD04-GEN-E,student,Division E,DPS-GSEB-GUJ-STD04-GEN-ART-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-ART-2026,DPS-GSEB-GUJ-STD04-GEN-ART-26,DPS-2026-GSEB-GUJ-STD04-GEN-F,student,Division F,DPS-GSEB-GUJ-STD04-GEN-ART-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-PE-2026,DPS-GSEB-GUJ-STD04-GEN-PE-26,DPS-2026-GSEB-GUJ-STD04-GEN-A,student,Division A,DPS-GSEB-GUJ-STD04-GEN-PE-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-PE-2026,DPS-GSEB-GUJ-STD04-GEN-PE-26,DPS-2026-GSEB-GUJ-STD04-GEN-B,student,Division B,DPS-GSEB-GUJ-STD04-GEN-PE-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-PE-2026,DPS-GSEB-GUJ-STD04-GEN-PE-26,DPS-2026-GSEB-GUJ-STD04-GEN-C,student,Division C,DPS-GSEB-GUJ-STD04-GEN-PE-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-PE-2026,DPS-GSEB-GUJ-STD04-GEN-PE-26,DPS-2026-GSEB-GUJ-STD04-GEN-D,student,Division D,DPS-GSEB-GUJ-STD04-GEN-PE-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-PE-2026,DPS-GSEB-GUJ-STD04-GEN-PE-26,DPS-2026-GSEB-GUJ-STD04-GEN-E,student,Division E,DPS-GSEB-GUJ-STD04-GEN-PE-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD04-GEN-PE-2026,DPS-GSEB-GUJ-STD04-GEN-PE-26,DPS-2026-GSEB-GUJ-STD04-GEN-F,student,Division F,DPS-GSEB-GUJ-STD04-GEN-PE-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-GUJ-2026,DPS-GSEB-GUJ-STD05-GEN-GUJ-26,DPS-2026-GSEB-GUJ-STD05-GEN-A,student,Division A,DPS-GSEB-GUJ-STD05-GEN-GUJ-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-GUJ-2026,DPS-GSEB-GUJ-STD05-GEN-GUJ-26,DPS-2026-GSEB-GUJ-STD05-GEN-B,student,Division B,DPS-GSEB-GUJ-STD05-GEN-GUJ-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-GUJ-2026,DPS-GSEB-GUJ-STD05-GEN-GUJ-26,DPS-2026-GSEB-GUJ-STD05-GEN-C,student,Division C,DPS-GSEB-GUJ-STD05-GEN-GUJ-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-GUJ-2026,DPS-GSEB-GUJ-STD05-GEN-GUJ-26,DPS-2026-GSEB-GUJ-STD05-GEN-D,student,Division D,DPS-GSEB-GUJ-STD05-GEN-GUJ-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-GUJ-2026,DPS-GSEB-GUJ-STD05-GEN-GUJ-26,DPS-2026-GSEB-GUJ-STD05-GEN-E,student,Division E,DPS-GSEB-GUJ-STD05-GEN-GUJ-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-GUJ-2026,DPS-GSEB-GUJ-STD05-GEN-GUJ-26,DPS-2026-GSEB-GUJ-STD05-GEN-F,student,Division F,DPS-GSEB-GUJ-STD05-GEN-GUJ-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-HIN-2026,DPS-GSEB-GUJ-STD05-GEN-HIN-26,DPS-2026-GSEB-GUJ-STD05-GEN-A,student,Division A,DPS-GSEB-GUJ-STD05-GEN-HIN-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-HIN-2026,DPS-GSEB-GUJ-STD05-GEN-HIN-26,DPS-2026-GSEB-GUJ-STD05-GEN-B,student,Division B,DPS-GSEB-GUJ-STD05-GEN-HIN-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-HIN-2026,DPS-GSEB-GUJ-STD05-GEN-HIN-26,DPS-2026-GSEB-GUJ-STD05-GEN-C,student,Division C,DPS-GSEB-GUJ-STD05-GEN-HIN-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-HIN-2026,DPS-GSEB-GUJ-STD05-GEN-HIN-26,DPS-2026-GSEB-GUJ-STD05-GEN-D,student,Division D,DPS-GSEB-GUJ-STD05-GEN-HIN-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-HIN-2026,DPS-GSEB-GUJ-STD05-GEN-HIN-26,DPS-2026-GSEB-GUJ-STD05-GEN-E,student,Division E,DPS-GSEB-GUJ-STD05-GEN-HIN-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-HIN-2026,DPS-GSEB-GUJ-STD05-GEN-HIN-26,DPS-2026-GSEB-GUJ-STD05-GEN-F,student,Division F,DPS-GSEB-GUJ-STD05-GEN-HIN-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-ENG-2026,DPS-GSEB-GUJ-STD05-GEN-ENG-26,DPS-2026-GSEB-GUJ-STD05-GEN-A,student,Division A,DPS-GSEB-GUJ-STD05-GEN-ENG-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-ENG-2026,DPS-GSEB-GUJ-STD05-GEN-ENG-26,DPS-2026-GSEB-GUJ-STD05-GEN-B,student,Division B,DPS-GSEB-GUJ-STD05-GEN-ENG-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-ENG-2026,DPS-GSEB-GUJ-STD05-GEN-ENG-26,DPS-2026-GSEB-GUJ-STD05-GEN-C,student,Division C,DPS-GSEB-GUJ-STD05-GEN-ENG-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-ENG-2026,DPS-GSEB-GUJ-STD05-GEN-ENG-26,DPS-2026-GSEB-GUJ-STD05-GEN-D,student,Division D,DPS-GSEB-GUJ-STD05-GEN-ENG-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-ENG-2026,DPS-GSEB-GUJ-STD05-GEN-ENG-26,DPS-2026-GSEB-GUJ-STD05-GEN-E,student,Division E,DPS-GSEB-GUJ-STD05-GEN-ENG-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-ENG-2026,DPS-GSEB-GUJ-STD05-GEN-ENG-26,DPS-2026-GSEB-GUJ-STD05-GEN-F,student,Division F,DPS-GSEB-GUJ-STD05-GEN-ENG-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-MATH-2026,DPS-GSEB-GUJ-STD05-GEN-MATH-26,DPS-2026-GSEB-GUJ-STD05-GEN-A,student,Division A,DPS-GSEB-GUJ-STD05-GEN-MATH-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-MATH-2026,DPS-GSEB-GUJ-STD05-GEN-MATH-26,DPS-2026-GSEB-GUJ-STD05-GEN-B,student,Division B,DPS-GSEB-GUJ-STD05-GEN-MATH-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-MATH-2026,DPS-GSEB-GUJ-STD05-GEN-MATH-26,DPS-2026-GSEB-GUJ-STD05-GEN-C,student,Division C,DPS-GSEB-GUJ-STD05-GEN-MATH-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-MATH-2026,DPS-GSEB-GUJ-STD05-GEN-MATH-26,DPS-2026-GSEB-GUJ-STD05-GEN-D,student,Division D,DPS-GSEB-GUJ-STD05-GEN-MATH-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-MATH-2026,DPS-GSEB-GUJ-STD05-GEN-MATH-26,DPS-2026-GSEB-GUJ-STD05-GEN-E,student,Division E,DPS-GSEB-GUJ-STD05-GEN-MATH-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-MATH-2026,DPS-GSEB-GUJ-STD05-GEN-MATH-26,DPS-2026-GSEB-GUJ-STD05-GEN-F,student,Division F,DPS-GSEB-GUJ-STD05-GEN-MATH-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-EVS-2026,DPS-GSEB-GUJ-STD05-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD05-GEN-A,student,Division A,DPS-GSEB-GUJ-STD05-GEN-EVS-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-EVS-2026,DPS-GSEB-GUJ-STD05-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD05-GEN-B,student,Division B,DPS-GSEB-GUJ-STD05-GEN-EVS-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-EVS-2026,DPS-GSEB-GUJ-STD05-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD05-GEN-C,student,Division C,DPS-GSEB-GUJ-STD05-GEN-EVS-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-EVS-2026,DPS-GSEB-GUJ-STD05-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD05-GEN-D,student,Division D,DPS-GSEB-GUJ-STD05-GEN-EVS-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-EVS-2026,DPS-GSEB-GUJ-STD05-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD05-GEN-E,student,Division E,DPS-GSEB-GUJ-STD05-GEN-EVS-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-EVS-2026,DPS-GSEB-GUJ-STD05-GEN-EVS-26,DPS-2026-GSEB-GUJ-STD05-GEN-F,student,Division F,DPS-GSEB-GUJ-STD05-GEN-EVS-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-ART-2026,DPS-GSEB-GUJ-STD05-GEN-ART-26,DPS-2026-GSEB-GUJ-STD05-GEN-A,student,Division A,DPS-GSEB-GUJ-STD05-GEN-ART-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-ART-2026,DPS-GSEB-GUJ-STD05-GEN-ART-26,DPS-2026-GSEB-GUJ-STD05-GEN-B,student,Division B,DPS-GSEB-GUJ-STD05-GEN-ART-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-ART-2026,DPS-GSEB-GUJ-STD05-GEN-ART-26,DPS-2026-GSEB-GUJ-STD05-GEN-C,student,Division C,DPS-GSEB-GUJ-STD05-GEN-ART-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-ART-2026,DPS-GSEB-GUJ-STD05-GEN-ART-26,DPS-2026-GSEB-GUJ-STD05-GEN-D,student,Division D,DPS-GSEB-GUJ-STD05-GEN-ART-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-ART-2026,DPS-GSEB-GUJ-STD05-GEN-ART-26,DPS-2026-GSEB-GUJ-STD05-GEN-E,student,Division E,DPS-GSEB-GUJ-STD05-GEN-ART-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-ART-2026,DPS-GSEB-GUJ-STD05-GEN-ART-26,DPS-2026-GSEB-GUJ-STD05-GEN-F,student,Division F,DPS-GSEB-GUJ-STD05-GEN-ART-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-PE-2026,DPS-GSEB-GUJ-STD05-GEN-PE-26,DPS-2026-GSEB-GUJ-STD05-GEN-A,student,Division A,DPS-GSEB-GUJ-STD05-GEN-PE-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-PE-2026,DPS-GSEB-GUJ-STD05-GEN-PE-26,DPS-2026-GSEB-GUJ-STD05-GEN-B,student,Division B,DPS-GSEB-GUJ-STD05-GEN-PE-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-PE-2026,DPS-GSEB-GUJ-STD05-GEN-PE-26,DPS-2026-GSEB-GUJ-STD05-GEN-C,student,Division C,DPS-GSEB-GUJ-STD05-GEN-PE-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-PE-2026,DPS-GSEB-GUJ-STD05-GEN-PE-26,DPS-2026-GSEB-GUJ-STD05-GEN-D,student,Division D,DPS-GSEB-GUJ-STD05-GEN-PE-2026-D,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-PE-2026,DPS-GSEB-GUJ-STD05-GEN-PE-26,DPS-2026-GSEB-GUJ-STD05-GEN-E,student,Division E,DPS-GSEB-GUJ-STD05-GEN-PE-2026-E,cohort_sync,active
DPS-GSEB-GUJ-STD05-GEN-PE-2026,DPS-GSEB-GUJ-STD05-GEN-PE-26,DPS-2026-GSEB-GUJ-STD05-GEN-F,student,Division F,DPS-GSEB-GUJ-STD05-GEN-PE-2026-F,cohort_sync,active
DPS-GSEB-GUJ-STD06-GEN-GUJ-2026,DPS-GSEB-GUJ-STD06-GEN-GUJ-26,DPS-2026-GSEB-GUJ-STD06-GEN-A,student,Division A,DPS-GSEB-GUJ-STD06-GEN-GUJ-2026-A,cohort_sync,active
DPS-GSEB-GUJ-STD06-GEN-GUJ-2026,DPS-GSEB-GUJ-STD06-GEN-GUJ-26,DPS-2026-GSEB-GUJ-STD06-GEN-B,student,Division B,DPS-GSEB-GUJ-STD06-GEN-GUJ-2026-B,cohort_sync,active
DPS-GSEB-GUJ-STD06-GEN-GUJ-2026,DPS-GSEB-GUJ-STD06-GEN-GUJ-26,DPS-2026-GSEB-GUJ-STD06-GEN-C,student,Division C,DPS-GSEB-GUJ-STD06-GEN-GUJ-2026-C,cohort_sync,active
DPS-GSEB-GUJ-STD06-GEN-GUJ-2026,DPS-GSEB-GUJ-STD06-GEN-GUJ-26,DPS-2026-GSEB-GUJ-STD06-GEN-D,student,Division D,DPS-GSEB-GUJ-STD06-GEN-GUJ-2026-D,cohort_sync,active
