category_code,parent_category_code,category_type,name,idnumber,path,visible,description
DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD09_GEN,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD09,stream,General,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD09_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2027-2028 / Hindi Medium / Standard 9 / GEN,1,Stream/category for courses.
DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD10,DRONA_TRUST_GSEB_DPS_2027_2028_HIN,grade,Standard 10,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD10,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2027-2028 / Hindi Medium / Standard 10,1,Standard 10 category.
DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD10_GEN,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD10,stream,General,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD10_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2027-2028 / Hindi Medium / Standard 10 / GEN,1,Stream/category for courses.
DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD11,DRONA_TRUST_GSEB_DPS_2027_2028_HIN,grade,Standard 11,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD11,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2027-2028 / Hindi Medium / Standard 11,1,Standard 11 category.
DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD11_SCI,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD11,stream,Science,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD11_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2027-2028 / Hindi Medium / Standard 11 / SCI,1,Stream/category for courses.
DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD11_COM,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD11,stream,Commerce,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD11_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2027-2028 / Hindi Medium / Standard 11 / COM,1,Stream/category for courses.
DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD11_ARTS,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD11,stream,Arts / Humanities,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD11_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2027-2028 / Hindi Medium / Standard 11 / ARTS,1,Stream/category for courses.
DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD12,DRONA_TRUST_GSEB_DPS_2027_2028_HIN,grade,Standard 12,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD12,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2027-2028 / Hindi Medium / Standard 12,1,Standard 12 category.
DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD12_SCI,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD12,stream,Science,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD12_SCI,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2027-2028 / Hindi Medium / Standard 12 / SCI,1,Stream/category for courses.
DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD12_COM,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD12,stream,Commerce,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD12_COM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2027-2028 / Hindi Medium / Standard 12 / COM,1,Stream/category for courses.
DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD12_ARTS,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD12,stream,Arts / Humanities,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD12_ARTS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2027-2028 / Hindi Medium / Standard 12 / ARTS,1,Stream/category for courses.
