course_shortname,course_code,course_fullname,template_code,templatecourse_shortname,academic_year,term,grade_code,grade_band,subject_code,stream_code,visible_after_creation,enablecompletion,apply_sections,apply_gradebook,apply_completion_defaults,certificate_policy_code,notes
DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-MKT_MGT-26,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-MKT_MGT-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y1 - SCI - Marketing Management - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y1,ALL,MKT_MGT,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-OB-26,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-OB-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y1 - SCI - Organizational Behavior - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y1,ALL,OB,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-UI_UX-26,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-UI_UX-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y1 - SCI - User Interface & Experience - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y1,ALL,UI_UX,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-TYPO-26,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-TYPO-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y1 - SCI - Typography - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y1,ALL,TYPO,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-ARCH_DSN-26,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-ARCH_DSN-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y1 - SCI - Architectural Design - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y1,ALL,ARCH_DSN,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-DSA-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-DSA-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Data Structures & Algorithms - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,DSA,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-DBMS-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-DBMS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Database Management Systems - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,DBMS,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-OS-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-OS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Operating Systems - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,OS,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-CN-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-CN-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Computer Networks - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,CN,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-AI_ML-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-AI_ML-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Artificial Intelligence & ML - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,AI_ML,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-SWE-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-SWE-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Software Engineering - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,SWE,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-THERMO-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-THERMO-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Thermodynamics - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,THERMO,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-CIRCUITS-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-CIRCUITS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Electronic Circuits - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,CIRCUITS,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-ANAT-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-ANAT-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Human Anatomy - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,ANAT,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-PHYS-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-PHYS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Physiology - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,PHYS,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-PHARM-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-PHARM-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Pharmacology - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,PHARM,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-PATH-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-PATH-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Pathology - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,PATH,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-COM_MED-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-COM_MED-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Community Medicine - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,COM_MED,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-LAW_CON-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-LAW_CON-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Constitutional Law - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,LAW_CON,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-LAW_IPC-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-LAW_IPC-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Indian Penal Code - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,LAW_IPC,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-LAW_CONTR-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-LAW_CONTR-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Contract Law - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,LAW_CONTR,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-JURIS-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-JURIS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Jurisprudence - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,JURIS,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-CORP_ACC-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-CORP_ACC-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Corporate Accounting - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,CORP_ACC,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-FIN_MGT-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-FIN_MGT-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Financial Management - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,FIN_MGT,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-MKT_MGT-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-MKT_MGT-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Marketing Management - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,MKT_MGT,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-OB-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-OB-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Organizational Behavior - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,OB,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-UI_UX-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-UI_UX-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - User Interface & Experience - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,UI_UX,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-TYPO-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-TYPO-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Typography - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,TYPO,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-ARCH_DSN-26,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-ARCH_DSN-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y2 - SCI - Architectural Design - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y2,ALL,ARCH_DSN,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-DSA-26,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-DSA-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y3 - SCI - Data Structures & Algorithms - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y3,ALL,DSA,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-DBMS-26,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-DBMS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y3 - SCI - Database Management Systems - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y3,ALL,DBMS,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-OS-26,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-OS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y3 - SCI - Operating Systems - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y3,ALL,OS,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-CN-26,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-CN-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y3 - SCI - Computer Networks - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y3,ALL,CN,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-AI_ML-26,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-AI_ML-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y3 - SCI - Artificial Intelligence & ML - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y3,ALL,AI_ML,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-SWE-26,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-SWE-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y3 - SCI - Software Engineering - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y3,ALL,SWE,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-THERMO-26,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-THERMO-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y3 - SCI - Thermodynamics - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y3,ALL,THERMO,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-CIRCUITS-26,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-CIRCUITS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y3 - SCI - Electronic Circuits - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y3,ALL,CIRCUITS,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-ANAT-26,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-ANAT-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y3 - SCI - Human Anatomy - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y3,ALL,ANAT,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-PHYS-26,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-PHYS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y3 - SCI - Physiology - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y3,ALL,PHYS,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-PHARM-26,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-PHARM-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y3 - SCI - Pharmacology - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y3,ALL,PHARM,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-PATH-26,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-PATH-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y3 - SCI - Pathology - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y3,ALL,PATH,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-COM_MED-26,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-COM_MED-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y3 - SCI - Community Medicine - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y3,ALL,COM_MED,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-LAW_CON-26,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-LAW_CON-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y3 - SCI - Constitutional Law - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y3,ALL,LAW_CON,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-LAW_IPC-26,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-LAW_IPC-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y3 - SCI - Indian Penal Code - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y3,ALL,LAW_IPC,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-LAW_CONTR-26,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-LAW_CONTR-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - B.Sc Data Science & Analytics - Y3 - SCI - Contract Law - 2026-2027,TPL_STANDARD_FALLBACK,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,2026-2027,Academic Year 2026-2027,UNI_UG_DS_Y3,ALL,LAW_CONTR,SCI,1,1,1,1,1,STANDARD_COURSE_COMPLETION_CERT,Certification enabled by default. Visible by default for demo and student dashboard access.
