category_code,parent_category_code,category_type,name,idnumber,path,visible,description
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BBA_Y2,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,BBA (Bachelor of Business Admin) - Y2,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BBA_Y2,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / BBA (Bachelor of Business Admin) - Y2,1,BBA (Bachelor of Business Admin) - Y2 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BBA_Y2_MGT,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BBA_Y2,stream,Management & Biz,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BBA_Y2_MGT,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / BBA (Bachelor of Business Admin) - Y2 / MGT,1,Management & Biz stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BBA_Y3,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,BBA (Bachelor of Business Admin) - Y3,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BBA_Y3,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / BBA (Bachelor of Business Admin) - Y3,1,BBA (Bachelor of Business Admin) - Y3 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BBA_Y3_MGT,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BBA_Y3,stream,Management & Biz,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BBA_Y3_MGT,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / BBA (Bachelor of Business Admin) - Y3 / MGT,1,Management & Biz stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BARCH_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,B.Arch (Architecture) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BARCH_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / B.Arch (Architecture) - Y1,1,B.Arch (Architecture) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BARCH_Y1_ARC,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BARCH_Y1,stream,Architecture,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BARCH_Y1_ARC,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / B.Arch (Architecture) - Y1 / ARC,1,Architecture stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BARCH_Y5,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,B.Arch (Architecture) - Y5,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BARCH_Y5,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / B.Arch (Architecture) - Y5,1,B.Arch (Architecture) - Y5 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BARCH_Y5_ARC,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BARCH_Y5,stream,Architecture,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BARCH_Y5_ARC,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / B.Arch (Architecture) - Y5 / ARC,1,Architecture stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BPT_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,BPT (Physiotherapy) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BPT_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / BPT (Physiotherapy) - Y1,1,BPT (Physiotherapy) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BPT_Y1_AHS,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BPT_Y1,stream,Allied Healthcare,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BPT_Y1_AHS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / BPT (Physiotherapy) - Y1 / AHS,1,Allied Healthcare stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BPT_Y4,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,BPT (Physiotherapy) - Y4,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BPT_Y4,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / BPT (Physiotherapy) - Y4,1,BPT (Physiotherapy) - Y4 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BPT_Y4_AHS,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BPT_Y4,stream,Allied Healthcare,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BPT_Y4_AHS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / BPT (Physiotherapy) - Y4 / AHS,1,Allied Healthcare stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BSW_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,BSW (Social Work) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BSW_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / BSW (Social Work) - Y1,1,BSW (Social Work) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BSW_Y1_ART,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BSW_Y1,stream,Humanities & Arts,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BSW_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / BSW (Social Work) - Y1 / ART,1,Humanities & Arts stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BFA_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,BFA (Fine Arts) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BFA_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / BFA (Fine Arts) - Y1,1,BFA (Fine Arts) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BFA_Y1_ART,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BFA_Y1,stream,Humanities & Arts,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / BFA (Fine Arts) - Y1 / ART,1,Humanities & Arts stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BHM_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,BHM (Hotel Management) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BHM_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / BHM (Hotel Management) - Y1,1,BHM (Hotel Management) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BHM_Y1_HOS,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BHM_Y1,stream,Hospitality & Tourism,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / BHM (Hotel Management) - Y1 / HOS,1,Hospitality & Tourism stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MCA_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,MCA (Master of Computer Applications) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MCA_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / MCA (Master of Computer Applications) - Y1,1,MCA (Master of Computer Applications) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MCA_Y1_CSA,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MCA_Y1,stream,Computer Applications,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MCA_Y1_CSA,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / MCA (Master of Computer Applications) - Y1 / CSA,1,Computer Applications stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MCA_Y2,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,MCA (Master of Computer Applications) - Y2,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MCA_Y2,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / MCA (Master of Computer Applications) - Y2,1,MCA (Master of Computer Applications) - Y2 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MCA_Y2_CSA,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MCA_Y2,stream,Computer Applications,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MCA_Y2_CSA,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / MCA (Master of Computer Applications) - Y2 / CSA,1,Computer Applications stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MARCH_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,M.Arch (Architecture) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MARCH_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / M.Arch (Architecture) - Y1,1,M.Arch (Architecture) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MARCH_Y1_ARC,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MARCH_Y1,stream,Architecture,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MARCH_Y1_ARC,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / M.Arch (Architecture) - Y1 / ARC,1,Architecture stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MPT_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,MPT (Physiotherapy) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MPT_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / MPT (Physiotherapy) - Y1,1,MPT (Physiotherapy) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MPT_Y1_AHS,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MPT_Y1,stream,Allied Healthcare,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MPT_Y1_AHS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / MPT (Physiotherapy) - Y1 / AHS,1,Allied Healthcare stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MSW_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,MSW (Master of Social Work) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MSW_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / MSW (Master of Social Work) - Y1,1,MSW (Master of Social Work) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MSW_Y1_ART,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MSW_Y1,stream,Humanities & Arts,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MSW_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / MSW (Master of Social Work) - Y1 / ART,1,Humanities & Arts stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MFA_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,MFA (Fine Arts) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MFA_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / MFA (Fine Arts) - Y1,1,MFA (Fine Arts) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MFA_Y1_ART,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MFA_Y1,stream,Humanities & Arts,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / MFA (Fine Arts) - Y1 / ART,1,Humanities & Arts stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MCOM_Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,M.Com (Master of Commerce) - Y1,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MCOM_Y1,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / M.Com (Master of Commerce) - Y1,1,M.Com (Master of Commerce) - Y1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MCOM_Y1_PRO_FIN,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MCOM_Y1,stream,Commerce & Finance,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_UNI_PG_MCOM_Y1_PRO_FIN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / M.Com (Master of Commerce) - Y1 / PRO_FIN,1,Commerce & Finance stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_FSD,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,PG Certification in Full Stack Development,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_FSD,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / PG Certification in Full Stack Development,1,PG Certification in Full Stack Development category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_FSD_CSA,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_FSD,stream,Computer Applications,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_FSD_CSA,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / PG Certification in Full Stack Development / CSA,1,Computer Applications stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_DATA,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,Executive PG in Data Science,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_DATA,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / Executive PG in Data Science,1,Executive PG in Data Science category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_DATA_AIE,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_DATA,stream,Artificial Intelligence,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_DATA_AIE,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / Executive PG in Data Science / AIE,1,Artificial Intelligence stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_CLOUD,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,Cloud Architect Certification (AWS/Azure),DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_CLOUD,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / Cloud Architect Certification (AWS/Azure),1,Cloud Architect Certification (AWS/Azure) category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_CLOUD_ENG,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_CLOUD,stream,Engineering & Tech,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_CLOUD_ENG,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / Cloud Architect Certification (AWS/Azure) / ENG,1,Engineering & Tech stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_MLOPS,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,Advanced Certification in MLOps,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_MLOPS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / Advanced Certification in MLOps,1,Advanced Certification in MLOps category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_MLOPS_AIE,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_MLOPS,stream,Artificial Intelligence,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_MLOPS_AIE,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / Advanced Certification in MLOps / AIE,1,Artificial Intelligence stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_PM,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,PG Certificate in Product Management,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_PM,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / PG Certificate in Product Management,1,PG Certificate in Product Management category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_PM_MGT,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_PM,stream,Management & Biz,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_PM_MGT,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / PG Certificate in Product Management / MGT,1,Management & Biz stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_AGILE,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,Certified Scrum Master (CSM/Agile),DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_AGILE,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / Certified Scrum Master (CSM/Agile),1,Certified Scrum Master (CSM/Agile) category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_AGILE_MGT,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_AGILE,stream,Management & Biz,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_AGILE_MGT,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / Certified Scrum Master (CSM/Agile) / MGT,1,Management & Biz stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_CYBER,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,Certified Ethical Hacker (CEH),DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_CYBER,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / Certified Ethical Hacker (CEH),1,Certified Ethical Hacker (CEH) category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_CYBER_CSA,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_CYBER,stream,Computer Applications,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_CYBER_CSA,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / Certified Ethical Hacker (CEH) / CSA,1,Computer Applications stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_WEB3,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,Certification in Blockchain & Web3,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_WEB3,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / Certification in Blockchain & Web3,1,Certification in Blockchain & Web3 category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_WEB3_EMG,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_WEB3,stream,Emerging Tech,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_WEB3_EMG,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / Certification in Blockchain & Web3 / EMG,1,Emerging Tech stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_DIGMKT,DRONA_TRUST_GSEB_DPS_2026_2027_ENG,grade,Advanced Digital Marketing Certification,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_DIGMKT,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / Advanced Digital Marketing Certification,1,Advanced Digital Marketing Certification category.
DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_DIGMKT_MKT,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_DIGMKT,stream,Marketing & Biz,DRONA_TRUST_GSEB_DPS_2026_2027_ENG_LMS_CERT_DIGMKT_MKT,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / English Medium / Advanced Digital Marketing Certification / MKT,1,Marketing & Biz stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,DRONA_TRUST_GSEB_DPS_2026_2027,medium,Gujarati Medium,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium,1,Gujarati Medium category for 2026-2027.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE01,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,Nursery,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE01,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / Nursery,1,Nursery category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE01_GEN,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE01,stream,General,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE01_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / Nursery / GEN,1,General stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE02,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,Preschool,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE02,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / Preschool,1,Preschool category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE02_GEN,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE02,stream,General,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE02_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / Preschool / GEN,1,General stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE03,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,LKG (Lower Kindergarten),DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE03,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / LKG (Lower Kindergarten),1,LKG (Lower Kindergarten) category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE03_GEN,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE03,stream,General,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE03_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / LKG (Lower Kindergarten) / GEN,1,General stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE04,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,UKG (Upper Kindergarten),DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE04,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / UKG (Upper Kindergarten),1,UKG (Upper Kindergarten) category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE04_GEN,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE04,stream,General,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_PRE04_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / UKG (Upper Kindergarten) / GEN,1,General stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD01,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,Standard 1,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD01,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / Standard 1,1,Standard 1 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD01_GEN,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD01,stream,General,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD01_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / Standard 1 / GEN,1,General stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD02,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,Standard 2,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD02,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / Standard 2,1,Standard 2 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD02_GEN,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD02,stream,General,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD02_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / Standard 2 / GEN,1,General stream category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD03,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ,grade,Standard 3,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD03,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / Standard 3,1,Standard 3 category.
DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD03_GEN,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD03,stream,General,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD03_GEN,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Gujarati Medium / Standard 3 / GEN,1,General stream category.
